,,Sistema Integrado de Gestión,,,Revisión 8,R-SIG-GVP 01
,,,,,,
,,REGISTRO DE CONTROL DE VIDRIOS Y PLÁSTICOS,,,Fecha: 02/04/2026,Páginas 1 de 5
,,,,,,
,67,Sistema de envasado,Manómetro ,Vidrio,,
,68,Sistema de envasado,Manómetro ,Vidrio,,
,69,Sistema de envasado,Manómetro ,Vidrio,,
,70,Sistema de envasado,PC,Vidrio,,
,71,Sistema de envasado,Lector de código QR ,Vidrio,,
,72,Portón ,Visor Portón ,Plástico,,
,73,Portón ,Visor Portón ,Plástico,,
,74,Visor ,Tolva,Plástico,,
,75,Visor ,Tolva,Plástico,,
,76,Visor ,Tolva,Plástico,,
,77,Visor ,Tolva,Plástico,,
,78,Visor ,Elevador ,Plástico,,
,79,Visor ,Elevador ,Plástico,,
,80,Visor ,Bajada tolva,Plástico,,
Embolsado de productos elaborados,23,Embolsado ,Elevador,Plástico,,
,24,Embolsado ,Elevador,Plástico,,
,25,Detector de metales,Caño de salida detector,Plástico,,
,45,Embolsado ,Reloj,Vidrio,,
,26,Embolsado ,Tolva ,Plástico,,
Envasadora 4,1,Empaquetado,Noria,Plástico,,
,2,Empaquetado,Noria,Plástico,,
,3,Pollera,Pollera de distribución,Plástico,,
,4,Empaquetado,Protección ,Plástico,,
,5,Empaquetado,Protección ,Plástico,,
,6,Empaquetado,Protección ,Plástico,,
,7,Empaquetado,Protección ,Plástico,,
,8,Empaquetado,Protección ,Plástico,,
,9,Empaquetado,Protección ,Plástico,,
,10,Empaquetado,Pantalla,Plástico,,
,11,Empaquetado,Pantalla,Plástico,,
,12,Empaquetado,Pantalla,Plástico,,
,13,Detector,Caño de salida detector,Plástico,,
,14,Cabina de Notebook,Puerta,Vidrio,,
Envasadora 2,1,Empaquetado,Noria,Plástico,,
,2,Empaquetado,Noria,Plástico,,
,3,Empaquetado,Manómetro,Vidrio,,
,4,Empaquetado,Pantalla,Plástico,,
,5,Empaquetado,Detector de metales ,Plástico,,
,6,Empaquetado,Protección ,Plástico,,
,7,Empaquetado,Protección ,Plástico,,
,8,Empaquetado,Protección ,Plástico,,
,9,Empaquetado,Protección ,Plástico,,
,10,Empaquetado,Protección ,Plástico,,
,11,Empaquetado,Protección ,Plástico,,
,12,Empaquetado,Protección ,Plástico,,
,13,Empaquetado,Pantalla,Plástico,,
,14,Empaquetado,Caño de salida detector,Plástico,,
,15,Empaquetado,Pantalla ,Plástico,,
,16,Empaquetado,Pantalla ,Plástico,,
,17,Pollera,Pollera de distribución,Plástico,,
,18,Notebook,Notebook ,Plástico,,
Envasadora 5,1,Noria,Visor ,Plástico ,,
,2,Noria,Visor,Plástico ,,
,3,Noria,Cubre,Plástico ,,
,4,Desbobinador,Desbobinador,Plástico ,,
