,Sistema Integrado de Gestión,,,,Revisión 7,R-SIG-GVP 01
,,,,,,
,REGISTRO DE CONTROL DE VIDRIOS Y PLÁSTICOS - PLANTA CON TACC,,,,Fecha: 11/09/2023,Páginas 1 de 2
,,,,,,
,4,Linea de grageado,Grageadora (Cabina),Plástico ,,
,5,Linea de grageado,Grageadora (Cabina),Plástico ,,
,6,Linea de grageado,Grageadora (Cabina),Plástico ,,
,7,Linea de grageado,Grageadora (Cabina),Plástico ,,
,8,Linea de grageado,Grageadora (Cabina),Plástico ,,
,9,Linea de grageado,Grageadora (Cabina),Plástico ,,
,10,Linea de grageado,Grageadora (Cabina),Plástico ,,
,11,Linea de grageado,Dosificador liquido,Plástico ,,
,12,Linea de grageado,Dosificador polvo,Plástico ,,
,13,Linea de grageado,Dosificador polvo,Plástico ,,
,14,Linea de grageado,Pantalla,Plástico ,,
,15,Linea de grageado,Zumbador de alarma,Plástico ,,
,16,Linea de grageado,Noria visor,Plástico ,,
,17,Linea de grageado,Noria cubre,Plástico ,,
,18,Linea de grageado,Tabor rotativo,Plástico ,,
,19,Linea de grageado,Noria visor (horno),Plástico ,,
,20,Linea de grageado,Noria cubre (horno),Plástico ,,
,21,Linea de grageado,Manometro,Vidrio ,,
,22,Linea de grageado,Manometro,Vidrio ,,
,23,Linea de grageado,Zumbador de alarma (horno),Plástico,,
,24,Linea de grageado,Pantalla (horno),Plástico,,
,25,Linea de grageado,Paño fijo,Vidrio,,
,26,Linea de grageado,Paño fijo,Vidrio,,
"Nota: La planilla detalla los plásticos/vidrios a controlar. En caso de rotura se deja acentado en el POES del sector, detallando Rajado o Roto. ",,,,,,
,,,,,,
,,,,,,
Realizó,,Revisó,,Aprobó,,
Supervisor de Pre-requisitos: Natacha Fernández                                                                                                                                                                                                                                                                                         Fecha: 07/09/2023,,Supervisor de SGCIA: Augusto Fambrini                                                                                                                                                                                                                                                                                       Fecha: 11/09/2023,,Gerente de Planta Industrial: Gaspar Menichetti                                                                                                                                                                                                                                                                                                               Fecha: 11/09/2023,,
