,,Sistema Integrado de Gestión,,,Revisión 8,R-SIG-GVP 01
,,,,,,
,,REGISTRO DE CONTROL DE VIDRIOS Y PLÁSTICOS,,,Fecha: 02/04/2026,Páginas 1 de 3
,,,,,,
,65,Embolse,Visor Tolva en desuso,Vidrio,,
,66,Embolse,Display CD2BZ01,Plástico,,
,67,Cabina análisis,Panel puerta,Vidrio,,
,68,Cabina análisis,Panel pared,Vidrio,,
,69,Cabina análisis,Panel pared,Vidrio,,
,70,Cabina análisis,Panel pared,Vidrio,,
,71,Cabina análisis,Panel puerta,Vidrio,,
,72,Cabina análisis,Reloj,Vidrio,,
,73,Cabina análisis,Computadora,Plástico,,
,164,Cabina análisis,Fichado,Plástico,,
,74,Control,PLC,Plástico,,
,75,Control,Computadora,Plástico,,
,45,Supervisor,Computadora,Plástico,,
"Nota: La planilla detalla los plásticos/vidrios a controlar. En caso de rotura se deja acentado en el POES del sector, detallando Rajado o Roto. ",,,,,,
,,,,,,
,,,,,,
Realizó,,,Revisó,,Aprobó,
"Jefe de Pre-requisitos: Natacha Fernández
Fecha: 02/04/2026",,,"Administrativo de SGCIA: Carolina Serassio 
Fecha: 02/04/2026",,"Responsable de SGCIA: Mayra Dip
Fecha: 02/04/2026",
