,Sistema Integrado de Gestión,,,,Revisión 8,R-SIG-GVP 01
,,,,,,
,REGISTRO DE CONTROL DE VIDRIOS Y PLÁSTICOS,,,,Fecha: 02/04/2026,Páginas 1 de 4
,,,,,,
,95,Blanchado,Tapa BL2BL04,Plástico,,
,96,Blanchado-Selección,Elevador BL2EL03,Vidrio,,
,97,Blanchado-Selección,Elevador BL2EL03,Vidrio,,
,122,Selección,Visor tolva,Plástico,,
,123,Selección,Visor tolva,Plástico,,
,124,Selección,Pantalla electrónica,Plástico,,
,125,Selección,Protección lateral electrónica,Plástico,,
,126,Selección,Protección lateral electrónica,Plástico,,
,127,Selección,Proteccion interior electrónica,Plástico,,
,128,Selección,Proteccion interior electrónica,Plástico,,
,129,Selección,Visor aspiración,Plástico,,
,130,Selección,Elevador rechazo,Plástico,,
,131,Selección,Elevador rechazo,Plástico,,
,102,Cinta de picoteo - Embolse,Elevador BL2EL04,Vidrio,,
,103,Cinta de picoteo - Embolse,Elevador BL2EL04,Vidrio,,
,119,Cinta de picoteo - Embolse,Elevador BL2EL05,Vidrio,,
,120,Cinta de picoteo - Embolse,Elevador BL2EL05,Vidrio,,
,104,Embolse,Visor tolva BL2TO03,Plástico,,
,105,Embolse,Visor tolva BL2TO03,Plástico,,
,106,Embolse,Visor tolva BL2TO03,Plástico,,
,107,Embolse,Visor tolva BL2TO03,Plástico,,
,108,Embolse,Visor tolva BL2TO03,Plástico,,
,109,Embolse,Visor tolva BL2TO03,Plástico,,
,110,Embolse,Visor tolva BL2TO04,Plástico,,
,60,Detector de rayo x,Pantalla,Plástico,,
,61,Detector de rayo x,Alarma,Plástico,,
,62,Detector de rayo x,Alarma,Plástico,,
,63,Detector de rayo x,Manometro,Vidrio,,
,27,Detector de rayo x (enfriador),Manometro,Vidrio,,
,28,Detector de rayo x (enfriador),Manometro,Vidrio,,
"Nota: La planilla detalla los plásticos/vidrios a controlar. En caso de rotura se deja acentado en el POES del sector, detallando Rajado o Roto. ",,,,,,
,,,,,,
,,,,,,
Realizó,,,Revisó,,Aprobó,
"Jefe de Pre-requisitos: Natacha Fernández
Fecha: 02/04/2026",,,"Administrativo de SGCIA: Carolina Serassio 
Fecha: 02/04/2026",,"Responsable de SGCIA: Mayra Dip
Fecha: 02/04/2026",
